时间,仿真时间,真实压高度,仿真气压高度,真实指示空速,仿真指示空速,真实真空速,仿真真空速,真实马赫数,仿真马赫数,真实垂直速度,仿真垂直速度,真实大气静温,仿真大气静温
1.5,1.5,12.3705507951305,-1.95168538655888,243.748807824513,243.836382686299,259.822478584123,243.812595550843,0.763629811539656,0.716459904616804,8.24112392920616,0.00546961292343749,288.069591419832,291.809874433601
1.6,1.6,13.1946020932889,-1.29616522828544,243.71985231667,243.957684478299,259.798040679252,243.941878585807,0.763565086305649,0.716841090937527,8.2399020339626,0.000911752286141369,288.064235086394,291.765506342651
1.7,1.7,14.0185272740267,0.194312206417183,243.689588355103,244.096658116385,259.77203161588,244.099029105447,0.763495741057208,0.717305780453849,8.238601580794,-0.00426551418938103,288.058879572719,291.705837002465
1.8,1.8,14.8423184841184,2.28407050843864,243.658016867132,244.116277905431,259.7444524208,244.144152387124,0.763421778615972,0.717442422095627,8.23722262104002,-0.00832381753061637,288.053524929853,291.684133734886
1.9,1.9,15.6659678756274,1.78993651803731,243.625138824533,244.001464818419,259.715304182793,244.023298291871,0.763343201985981,0.717086331517903,8.23576520913963,0.00577613808989079,288.048171208808,291.72002200469
2,2,16.4894676062159,-0.0973804916039289,243.590955243514,243.858362451411,259.684588052579,243.857175391456,0.763260014353564,0.71659450793393,8.23422940262896,0.0140598375637794,288.04281846056,291.744856155723
2.1,2.1,17.3128098394542,0.965569561799563,243.555467184695,243.890142658738,259.65230524278,243.901914857823,0.763172219087218,0.716728041532394,8.23261526213901,-0.00204904806345916,288.037466736044,291.78565195072
2.2,2.2,18.1359867451309,4.28072197738715,243.518675753083,243.906824328428,259.618457027866,243.959024626769,0.763079819737487,0.716902293874194,8.2309228513933,-0.0154477408342004,288.032116086157,291.812192289902
2.3,2.3,18.9589904995608,5.60876320722416,243.480582098053,243.888807908627,259.583044744106,243.957200949039,0.762982820036823,0.716899513054079,8.2291522372053,-0.00519147941856449,288.026766561753,291.782086557757
2.4,2.4,19.7818132858949,6.38082025254855,243.441187413318,243.893608311095,259.546069789517,243.971419495956,0.762881223899454,0.716942792210382,8.22730348947583,-0.00258784487503495,288.021418213642,291.756366976057
2.5,2.5,20.6044472944282,7.79655125494882,243.40049293691,243.956059625556,259.507533623806,244.051164232182,0.762775035421229,0.717179861975496,8.22537668119028,-0.00646143665256748,288.016071092586,291.769885522076
2.6,2.6,21.4268847229085,7.84132483489955,243.358499951149,243.8975937077,259.467437768315,243.993221707423,0.762664258879468,0.717009691471046,8.22337188841574,0.00072446663314787,288.010725249301,291.761184104178
2.7,2.7,22.2491177768441,10.3796053252333,243.315209782624,243.912630602463,259.42578380596,244.03923338082,0.762548898732802,0.717149818055683,8.221289190298,-0.0136000533867627,288.005380734451,291.756305090909
2.8,2.8,23.071138669812,11.0613941710307,243.27062380216,243.884488779353,259.382573381168,244.019395286475,0.762428959620998,0.717092851535868,8.21912866905841,-0.00399112057312219,288.000037598646,291.771802440318
2.9,2.9,23.8929396237644,13.0375149827469,243.224743424795,243.907719973001,259.337808199813,244.066754110118,0.762304446364789,0.717235842700504,8.21689040999066,-0.0116022252241221,287.994695892446,291.772386543448
3,3,24.7145128693368,15.9799503872059,243.17757010975,243.920871303801,259.291490029148,244.115829164128,0.76217536396569,0.717385749764706,8.21457450145738,-0.0181080897134264,287.989355666349,291.732630293455
3.1,3.1,25.535850646154,16.7661751139225,243.129105360401,243.904092858543,259.243620697733,244.10863454733,0.762041717605804,0.717366137818777,8.21218103488667,-0.00691923673942891,287.9840169708,291.72025217765
3.2,3.2,26.3569452031368,17.7460416009095,243.079350724253,243.856092759171,259.19420209537,244.072553579899,0.761903512647629,0.71726203080466,8.20971010476849,-0.00841232592475997,287.97867985618,291.738507219465
3.3,3.3,27.1777887988078,20.3558522714497,243.028307792902,243.906952594383,259.143236173019,244.155322400823,0.761760754633851,0.717510285468995,8.20716180865094,-0.0182766178869695,287.973344372808,291.661998699684
3.4,3.4,27.9983737015971,19.2367807627435,242.975978202015,243.845219207384,259.090724942728,244.079865842559,0.761613449287134,0.717286413156966,8.20453624713639,0.00190266049030045,287.96801057094,291.689132890073
3.5,3.5,28.8186921901478,20.2637085074566,242.922363631291,243.849958481217,259.03667047755,244.097145404266,0.7614616025099,0.717339178554023,8.20183352387749,-0.0102221860556568,287.962678500764,291.667195954347
3.6,3.6,29.6387365536203,20.333317436337,242.867465804433,243.860105402131,258.981074911463,244.108152397706,0.761305220384102,0.717371653159069,8.19905374557315,-0.0053421383843167,287.957348212401,291.65306612011
3.7,3.7,30.4584990919972,19.0455819677198,242.811286489113,243.794732624948,258.923940439285,244.026997342289,0.761144309170994,0.717130708573386,8.19619702196425,0.00227160761082932,287.952019755902,291.672089589446
3.8,3.8,31.2779721163869,17.8767098970429,242.753827496942,243.743445777583,258.865269316587,243.961400755739,0.760978875310888,0.716935703567511,8.19326346582935,0.00171145713357807,287.946693181243,291.665495772188
3.9,3.9,32.0971479493274,16.5861724349879,242.695090683434,243.61329010234,258.805063859604,243.815393245502,0.76080892542291,0.716504197933198,8.19025319298021,0.00267184536575793,287.941368538329,291.710911830818
4,4,32.9160189250892,17.8165531865478,242.635077947972,243.606270413792,258.743326445145,243.823369231001,0.760634466304741,0.716530031840063,8.18716632225726,-0.0116436251857422,287.936045876987,291.698269081206
4.1,4.1,33.7345773899783,19.3637340429585,242.573791233773,243.630920296435,258.680059510497,243.866908995317,0.760455504932359,0.716660973490346,8.18400297552487,-0.0140199057701626,287.930725246965,291.653936215927
4.2,4.2,34.5528157026379,21.0001404285882,242.511232527851,243.62664054367,258.615265553331,243.882583073908,0.760272048459772,0.71671021591519,8.18076327766655,-0.0153801806071112,287.925406697933,291.665467522025
4.3,4.3,35.3707262343502,22.6561560730208,242.447403860982,243.613792155958,258.5489471316,243.889919672097,0.760084104218736,0.716735000865006,8.17744735658002,-0.0162744931197771,287.920090279477,291.660286432459
4.4,4.4,36.1883013693379,23.9921680546753,242.382307307666,243.586222519377,258.481106863443,243.878614098841,0.759891679718479,0.716704391827207,8.17405534317217,-0.0153491778693538,287.914776041099,291.631774770377
4.5,4.5,37.0055335050642,23.5682827226394,242.315944986087,243.529328257359,258.411747427078,243.816482458336,0.759694782645411,0.716521022851118,8.17058737135389,-0.00588817303041548,287.909464032217,291.622044792537
4.6,4.6,37.8224150525336,24.2120206543283,242.248319058079,243.516253729427,258.340871560695,243.811242240092,0.759493420862821,0.716506884486371,8.16704357803475,-0.0122734627966284,287.904154302159,291.60926978779
