时间,静压,总压,总温,气压高度,指示空速,真空速,马赫数,垂直速度,大气静温
882.6,50589.0335972659,70422.1970593973,280.758885412696,5487.97983181175,174.189341961824,238.38319442486,0.748373866360856,7.16915972124298,252.478131093224
882.7,50584.1224879682,70452.8227336947,280.807122169894,5488.69730490562,174.335847272613,238.606043123099,0.749080389883028,7.18030215615493,252.473467518113
882.8,50579.2041511925,70483.3452418183,280.855226516718,5489.41589040664,174.481804026954,238.828157286614,0.749784631235236,7.19140786433068,252.468796712357
882.9,50574.2786139984,70513.7628226745,280.903195903638,5490.13558462023,174.627206510151,239.049528146718,0.750486562820241,7.2024764073359,252.464118699969
883,50569.3459037397,70544.0737168818,280.951027782308,5490.856383808,174.772049032288,239.270146964069,0.751186157131153,7.21350734820343,252.459433505248
883.1,50564.4060480632,70574.2761668978,280.998719605743,5491.57828418799,174.91632592841,239.490005029013,0.751883386752518,7.22450025145067,252.454741152778
883.2,50559.4590749072,70604.3684171453,281.046268828494,5492.30128193471,175.06003155871,239.709093661932,0.752578224361389,7.2354546830966,252.450041667424
883.3,50554.5050125008,70634.3487141408,281.093672906835,5493.0253731794,175.203160308712,239.92740421358,0.753270642728413,7.246370210679,252.445335074334
883.4,50549.5438893627,70664.2153066212,281.140929298936,5493.7505540101,175.345706589454,240.144928065431,0.753960614718899,7.25724640327153,252.440621398934
883.5,50544.5757342994,70693.9664456725,281.188035465052,5494.47682047184,175.487664837666,240.361656630015,0.754648113293887,7.26808283150075,252.435900666933
883.6,50539.6005764045,70723.6003848574,281.234988867695,5495.20416856679,175.629029515953,240.57758135126,0.75533311151122,7.27887906756302,252.431172904316
883.7,50534.6184450576,70753.1153803441,281.281786971824,5495.93259425443,175.769795112969,240.792693704829,0.756015582526597,7.28963468524143,252.426438137346
883.8,50529.6293699224,70782.5096910342,281.328427245022,5496.66209345169,175.909956143596,241.006985198452,0.756695499594637,7.3003492599226,252.421696392564
883.9,50524.6333809462,70811.7815786928,281.374907157684,5497.39266203312,176.049507149117,241.22044737227,0.757372836069935,7.31102236861348,252.416947696785
884,50519.6305083582,70840.9293080765,281.421224183193,5498.12429583105,176.188442697389,241.43307179916,0.758047565408107,7.321653589958,252.412192077098
884.1,50514.6207826681,70869.9511470631,281.467375798111,5498.85699063576,176.326757383016,241.644850085075,0.758719661166844,7.33224250425376,252.407429560868
884.2,50509.6042346655,70898.8453667808,281.513359482358,5499.59074219564,176.46444582752,241.855773869371,0.759389097006946,7.34278869346854,252.402660175728
884.3,50504.5808954177,70927.6102417382,281.5591727194,5500.32554621738,176.60150267951,242.065834825137,0.760055846693371,7.35329174125687,252.397883949587
884.4,50499.5507962691,70956.2440499535,281.60481299643,5501.06139836609,176.737922614845,242.275024659528,0.76071988409626,7.36375123297639,252.39310091062
884.5,50494.5139688395,70984.7450730846,281.650277804557,5501.79829426553,176.873700336808,242.483335114085,0.761381183191975,7.37416675570427,252.388311087274
884.6,50489.4704450229,71013.111596559,281.695564638987,5502.53622949822,177.008830576262,242.69075796507,0.762039718064121,7.38453789825352,252.383514508262
884.7,50484.4202569863,71041.341909704,281.740670999212,5503.2751996057,177.143308091822,242.897285023784,0.762695462904574,7.39486425118919,252.378711202563
884.8,50479.363437168,71069.4343058764,281.785594389198,5504.0152000886,177.277127670009,243.102908136891,0.763348392014492,7.40514540684455,252.373901199424
884.9,50474.3000182765,71097.3870825931,281.830332317563,5504.75622640691,177.410284125416,243.307619186743,0.763998479805334,7.41538095933717,252.369084528355
885,50469.2300332892,71125.1985416613,281.874882297772,5505.4982739801,177.542772300862,243.511410091699,0.764645700799868,7.42557050458495,252.364261219129
885.1,50464.1535154507,71152.8669893084,281.919241848319,5506.24133818735,177.674587067553,243.714272806442,0.765290029633181,7.43571364032212,252.359431301782
885.2,50459.0704982718,71180.3907363129,281.963408492916,5506.98541436767,177.805723325239,243.916199322301,0.765931441053671,7.44580996611505,252.35459480661
885.3,50453.9810155276,71207.7680981338,282.007379760678,5507.73049782014,177.936176002363,244.117181667561,0.766569909924052,7.45585908337806,252.349751764169
885.4,50448.8851012568,71234.9973950419,282.051153186311,5508.47658380408,178.065940056221,244.317211907784,0.767205411222343,7.46586059538922,252.344902205273
885.5,50443.7827897594,71262.0769522492,282.094726310298,5509.22366753922,178.195010473106,244.516282146119,0.767837920042856,7.47581410730595,252.340046160995
885.6,50438.674115596,71289.0051000398,282.138096679089,5509.97174420589,178.323382268469,244.714384523614,0.768467411597182,7.48571922618068,252.335183662662
885.7,50433.5591135861,71315.7801738993,282.181261845287,5510.72080894525,178.451050487055,244.911511219525,0.769093861215163,7.49557556097624,252.330314741856
885.8,50428.4378188065,71342.4005146455,282.224219367833,5511.47085685943,178.578010203062,245.107654451628,0.769717244345875,7.50538272258141,252.325439430414
885.9,50423.3102665899,71368.864468558,282.266966812198,5512.22188301175,178.70425652028,245.302806476525,0.770337536558593,7.51514032382626,252.320557760424
886,50418.1764925238,71395.1703875082,282.309501750566,5512.97388242691,178.829784572236,245.496959589948,0.770954713543753,7.52484797949738,252.315669764225
886.1,50413.0365324483,71421.3166290891,282.351821762024,5513.72685009121,178.954589522342,245.690106127064,0.77156875111392,7.53450530635318,252.310775474407
886.2,50407.8904224552,71447.3015567447,282.393924432749,5514.48078095268,179.078666564031,245.882238462778,0.772179625204738,7.5441119231389,252.305874923808
886.3,50402.7381988864,71473.1235398997,282.435807356195,5515.23566992137,179.202010920901,246.073349012035,0.772787311875881,7.55366745060177,252.300968145511
886.4,50397.5798983322,71498.7809540888,282.47746813328,5515.99151186947,179.324617846854,246.263430230119,0.773391787312002,7.56317151150593,252.296055172848
886.5,50392.4155576296,71524.2721810853,282.518904372573,5516.74830163158,179.446482626232,246.452474612946,0.773993027823669,7.57262373064731,252.291136039395
886.6,50387.2452138615,71549.5956090307,282.560113690483,5517.50603400486,179.567600573951,246.64047469737,0.77459100984831,7.58202373486851,252.286210778968
886.7,50382.0689043544,71574.7496325628,282.601093711441,5518.26470374925,179.687967035643,246.827423061469,0.775185709951134,7.59137115307345,252.28127942563
886.8,50376.8866666772,71599.7326529446,282.641842068095,5519.02430558772,179.807577387781,247.013312324841,0.775777104826065,7.60066561624206,252.27634201368
886.9,50371.6985386396,71624.5430781922,282.682356401486,5519.7848342064,179.926427037818,247.198135148897,0.776365171296659,7.60990675744485,252.271398577658
887,50366.5045582904,71649.1793232029,282.722634361243,5520.54628425487,180.044511424313,247.381884237148,0.776949886317023,7.61909421185739,252.266449152343
887.1,50361.3047639161,71673.6398098826,282.762673605765,5521.3086503463,180.16182601706,247.564552335494,0.777531226972726,7.6282276167747,252.261493772749
887.2,50356.0991940393,71697.9229672737,282.802471802408,5522.07192705772,180.278366317221,247.746132232512,0.778109170481704,7.63730661162562,252.256532474125
887.3,50350.8878874169,71722.0272316813,282.842026627669,5522.8361089302,180.394127857446,247.926616759739,0.778683694195162,7.64633083798696,252.251565291954
887.4,50345.6708830387,71745.9510468011,282.881335767373,5523.60119046908,180.509106202005,248.105998791954,0.779254775598469,7.65529993959771,252.246592261951
887.5,50340.4482201257,71769.6928638445,282.920396916856,5524.36716614418,180.623296946904,248.284271247462,0.779822392312047,7.6642135623731,252.241613420063
887.6,50335.2199381284,71793.2511416657,282.959207781153,5525.13403039002,180.736695720013,248.461427088372,0.780386522092265,7.67307135441858,252.236628802465
887.7,50329.9860767255,71816.6243468866,282.997766075177,5525.90177760604,180.849298181186,248.637459320873,0.780947142832308,7.68187296604367,252.231638445561
887.8,50324.7466758217,71839.8109540228,283.036069523908,5526.67040215683,180.961100022379,248.812360995517,0.781504232563059,7.69061804977583,252.226642385981
887.9,50319.5017755465,71862.8094456077,283.074115862572,5527.43989837234,181.07209696777,248.986125207482,0.782057769453963,7.6993062603741,252.22164066058
888,50314.2514162524,71885.6183123173,283.111902836829,5528.2102605481,181.182284773876,249.158745096857,0.782607731813899,7.70793725484283,252.216633306437
888.1,50308.9956385132,71908.2360530947,283.149428202947,5528.98148294546,181.291659229667,249.330213848903,0.783154098092033,7.71651069244513,252.211620360854
888.2,50303.7344831224,71930.6611752727,283.186689727996,5529.75355979182,181.400216156682,249.500524694327,0.78369684687867,7.72502623471636,252.206601861353
888.3,50298.4679910914,71952.8921946975,283.223685190017,5530.52648528083,181.507951409141,249.66967090955,0.784235956906106,7.73348354547748,252.201577845675
888.4,50293.1962036478,71974.9276358516,283.260412378212,5531.30025357265,181.614860874057,249.837645816967,0.784771407049471,7.74188229084837,252.196548351778
888.5,50287.919162234,71996.7660319752,283.296869093121,5532.07485879415,181.720940471346,250.004442785218,0.785303176327558,7.75022213926092,252.191513417838
888.6,50282.636908505,72018.4059251882,283.333053146801,5532.85029503919,181.826186153938,250.170055229444,0.785831243903664,7.75850276147222,252.186473082245
888.7,50277.349484327,72039.8458666114,283.368962363009,5533.62655636879,181.930593907882,250.334476611549,0.786355589086409,7.76672383057745,252.181427383603
888.8,50272.0569317756,72061.084416487,283.404594577374,5534.40363681142,182.034159752454,250.497700440458,0.786876191330559,7.7748850220229,252.176376360726
888.9,50266.7592931343,72082.1201442984,283.439947637583,5535.18153036321,182.13687974026,250.659720272374,0.787393030237839,7.78298601361871,252.171320052639
889,50261.4566108922,72102.95162889,283.475019403552,5535.96023098816,182.238749957342,250.820529711032,0.787906085557739,7.79102648555159,252.166258498577
889.1,50256.1489277427,72123.5774585854,283.509807747606,5536.73973261846,182.339766523283,250.980122407949,0.788415337188323,7.79900612039747,252.16119173798
889.2,50250.8362865818,72143.9962313066,283.544310554655,5537.52002915464,182.439925591301,251.138492062681,0.788920765177022,7.80692460313405,252.156119810495
889.3,50245.5187305059,72164.2065546908,283.578525722368,5538.30111446585,182.539223348354,251.295632423064,0.789422349721424,7.81478162115319,252.151042755972
889.4,50240.1963028103,72184.2070462078,283.612451161347,5539.08298239012,182.63765601524,251.451537285465,0.789920071170059,7.82257686427325,252.145960614464
889.5,50234.8690469876,72203.9963332762,283.646084795303,5539.86562673458,182.73521984669,251.606200495028,0.790413910023184,7.83031002475138,252.140873426225
889.6,50229.5370067257,72223.5730533793,283.679424561229,5540.64904127568,182.831911131467,251.759615945913,0.790903846933552,7.83798079729567,252.135781231708
889.7,50224.2002259056,72242.9358541799,283.712468409569,5541.4332197595,182.927726192459,251.911777581543,0.79138986270718,7.84558887907715,252.130684071563
889.8,50218.8587486006,72262.0833936349,283.745214304393,5542.21815590194,183.022661386776,252.062679394835,0.79187193830411,7.85313396974176,252.125581986637
889.9,50213.5126190736,72281.0143401088,283.777660223565,5543.003843389,183.116713105838,252.212315428445,0.792350054839166,7.86061577142225,252.120475017972
890,50208.1618817756,72299.7273724864,283.809804158913,5543.790275877,183.209877775468,252.360679774998,0.792824193582706,7.8680339887499,252.115363206799
890.1,50202.8065813438,72318.2211802857,283.841644116403,5544.57744699289,183.302151855983,252.507766577324,0.79329433596136,7.87538832886619,252.110246594546
890.2,50197.4467626,72336.4944637684,283.873178116296,5545.3653503344,183.393531842282,252.653570028688,0.793760463558772,7.88267850143438,252.105125222826
890.3,50192.0824705486,72354.5459340515,283.904404193326,5546.15397947041,183.484014263933,252.798084373018,0.794222558116329,7.88990421865091,252.099999133442
890.4,50186.7137503745,72372.3743132165,283.935320396861,5546.9433279411,183.573595685257,252.941303905137,0.794680601533888,7.89706519525686,252.094868368383
890.5,50181.3406474418,72389.9783344191,283.965924791066,5547.73338925829,183.662272705416,253.083222970983,0.795134575870493,7.90416114854913,252.089732969821
890.6,50175.9632072914,72407.3567419974,283.996215455071,5548.52415690564,183.750041958499,253.223835967833,0.795584463345091,7.91119179839163,252.084592980113
890.7,50170.5814756395,72424.508291579,284.026190483133,5549.31562433892,183.836900113597,253.363137344527,0.796030246337234,7.91815686722634,252.079448441797
890.8,50165.1954983757,72441.4317501883,284.055847984798,5550.10778498628,183.92284387489,253.501121601686,0.796471907387785,7.92505608008429,252.074299397589
890.9,50159.8053215608,72458.1258963521,284.08518608506,5550.90063224852,184.007869981727,253.637783291927,0.796909429199606,7.93188916459635,252.069145890385
891,50154.4109914253,72474.5895202047,284.114202924522,5551.6941594993,184.091975208702,253.773117020081,0.79734279463825,7.93865585100404,252.063987963255
891.1,50149.0125543674,72490.8214235918,284.142896659558,5552.48836008546,184.175156365735,253.907117443403,0.797771986732644,7.94535587217017,252.058825659444
891.2,50143.6100569509,72506.8204201741,284.171265462465,5553.28322732725,184.257410298146,254.039779271788,0.798196988675758,7.95198896358939,252.053659022373
891.3,50138.2035459035,72522.5853355296,284.199307521624,5554.07875451859,184.33873388673,254.171097267972,0.798617783825278,7.9585548633986,252.048488095629
891.4,50132.7930681149,72538.1150072549,284.227021041654,5554.87493492738,184.419124047834,254.301066247746,0.799034355704268,7.96505331238732,252.043312922972
